,Unnamed: 0,Unnamed: 0.1,record_id,job_position,leave_reason,cf_to_public_sector,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,job_status,service_years,cf_dept_dissatisfaction_x,cf_to_public_sector_x,cf_to_private_sector_x,cf_interpersonal_conflict_x,cf_job_dissatisfaction_x,cf_family_x,cf_health_x,cf_other_x,dept_work_environment_x,institute_recognition_x
640,640,640,634964112426563000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,True,Female,21–25,Temporary Full-time,3 to 4 Years,False,False,True,False,False,False,False,False,True,True
641,641,641,634969167674375000,Delivery (teaching),Resignation,False,False,True,False,True,False,False,True,False,Agree,Disagree,Neutral,False,Female,56+,Permanent Part-time,11 to 20 Years,True,False,False,False,False,False,True,True,False,False
642,642,642,634970182194493000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,True,False,Agree,Agree,Agree,False,Male,51-55,Permanent Full-time,1 to 2 Years,False,False,False,False,False,False,False,True,False,False
643,643,643,634973559823868000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Strongly Disagree,Agree,Agree,False,Male,51-55,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False,False,False
644,644,644,634975184457305000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,False,Disagree,Disagree,Neutral,False,Female,26–30,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False,False,False
645,645,645,634975203429336000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,True,Male,18-20,Temporary Full-time,Under 1 Year,False,False,True,False,False,False,False,False,True,True
646,646,646,634975260386719000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Strongly Disagree,Agree,Agree,False,Male,51-55,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False,False,False
647,647,647,634976314836250000,Delivery (teaching),Resignation,False,True,False,False,True,True,False,False,False,Strongly Disagree,Agree,Neutral,False,Male,46–50,Permanent Full-time,7 to 10 Years,True,False,True,False,True,False,False,False,False,False
648,648,648,634977079348281000,Non-Delivery (corporate),Resignation,True,False,False,False,False,False,False,False,False,Strongly Agree,Strongly Agree,Agree,True,Female,46–50,Temporary Full-time,5 to 6 Years,False,True,False,False,False,False,False,False,True,False
649,649,649,634977844954805000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Agree,False,Female,21–25,Temporary Part-time,Under 1 Year,False,False,False,False,False,False,False,False,False,False
650,650,650,634982066598317000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,False,Agree,Strongly Agree,Agree,True,Male,51-55,Permanent Full-time,7 to 10 Years,False,False,True,False,False,False,False,False,True,False
651,651,651,634982246838125000,Non-Delivery (corporate),Retirement,False,False,False,True,False,False,False,True,False,Agree,Agree,Agree,False,Female,56+,Permanent Part-time,5 to 6 Years,False,False,False,False,False,True,False,True,False,False
652,652,652,634985719186563000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,True,False,Agree,Agree,Agree,False,Male,51-55,Temporary Full-time,3 to 4 Years,False,False,False,False,False,False,False,True,False,False
653,653,653,634988299157536000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,False,Disagree,Disagree,Agree,False,Female,46–50,Temporary Part-time,1 to 2 Years,False,False,False,False,False,False,False,False,False,False
654,654,654,634991666421130000,Delivery (teaching),Resignation,False,True,False,False,False,True,True,False,False,Disagree,Neutral,Agree,False,Male,36–40,Temporary Full-time,1 to 2 Years,False,False,True,True,True,False,False,False,False,False
655,655,655,634992694358630000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,True,Female,26–30,Temporary Part-time,Under 1 Year,False,False,True,False,False,False,False,False,True,True
656,656,656,634992856383005000,Delivery (teaching),Termination,False,False,False,False,False,False,False,False,False,Disagree,Agree,Disagree,False,Female,56+,Contract/casual,5 to 6 Years,False,False,False,False,False,False,False,False,False,False
657,657,657,634992898379375000,Delivery (teaching),Termination,False,False,False,False,False,False,False,False,False,Disagree,Agree,Disagree,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
658,658,658,634995296716719000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,True,False,False,Agree,Not Applicable,Agree,False,Female,51-55,Temporary Full-time,Under 1 Year,False,False,False,True,False,False,False,False,False,False
659,659,659,634998528620661000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Female,46–50,Temporary Part-time,1 to 2 Years,False,False,True,False,False,False,False,False,False,False
660,660,660,634999429878281000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,False,Agree,Agree,Agree,False,Female,41–45,Permanent Part-time,3 to 4 Years,False,False,False,False,False,False,False,True,False,False
661,661,661,635000251520036000,Non-Delivery (corporate),Resignation,False,True,False,False,False,True,False,False,False,Agree,Neutral,Strongly Disagree,False,Female,46–50,Permanent Full-time,5 to 6 Years,False,False,True,False,True,False,False,False,False,False
662,662,662,635000261847849000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Agree,Strongly Disagree,Strongly Disagree,False,Male,56+,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False,False,False
663,663,663,635000328156094000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,False,Neutral,Strongly Agree,Strongly Agree,False,Female,21–25,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,False,False,False
664,664,664,635004545579724000,Delivery (teaching),Retirement,False,False,False,False,False,False,False,False,False,Disagree,Strongly Agree,Strongly Agree,True,Female,56+,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False,True,False
665,665,665,635005511729063000,Delivery (teaching),Resignation,False,False,True,False,False,False,False,False,False,Agree,Disagree,Agree,False,,,,NaN,False,False,False,False,False,False,True,False,False,False
666,666,666,635005532793750000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
667,667,667,635005552776094000,Delivery (teaching),Retirement,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,True,Female,56+,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False,True,False
668,668,668,635010751412813000,Delivery (teaching),Retirement,False,False,True,False,False,False,False,False,False,Strongly Agree,Neutral,Neutral,True,Male,56+,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,True,False,True,False
669,669,669,635010822773594000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,False,Strongly Disagree,Strongly Disagree,Strongly Disagree,False,Female,26–30,Temporary Full-time,3 to 4 Years,False,False,False,False,False,False,False,True,False,False
670,670,670,635012419902813000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
671,671,671,635012661372849000,Delivery (teaching),Resignation,False,False,False,False,False,True,False,False,False,Agree,Disagree,Disagree,False,Female,46–50,Temporary Full-time,Under 1 Year,False,False,False,False,True,False,False,False,False,False
672,672,672,635013239645781000,Non-Delivery (corporate),Retirement,False,False,True,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,True,False,False,False
673,673,673,635016601672188000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Strongly Disagree,Strongly Agree,Agree,True,Male,41–45,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,False,True,False
674,674,674,635017016857500000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Strongly Disagree,Agree,Neutral,False,Female,51-55,Temporary Part-time,Under 1 Year,False,False,False,False,False,False,False,False,False,False
675,675,675,635017508419688000,Delivery (teaching),Resignation,False,False,False,False,True,True,True,True,False,Agree,Agree,Agree,False,Male,51-55,Temporary Full-time,Under 1 Year,True,False,False,True,True,False,False,True,False,False
676,676,676,635019417764844000,Non-Delivery (corporate),Resignation,True,False,False,False,False,False,False,False,False,Strongly Disagree,Agree,Agree,True,Female,41–45,Contract/casual,1 to 2 Years,False,True,False,False,False,False,False,False,True,False
677,677,677,635021852425625000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,False,Strongly Agree,Agree,Agree,False,Female,36–40,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,True,False,False
678,678,678,635025280694687000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,False,Neutral,Agree,Agree,False,Male,51-55,Permanent Full-time,3 to 4 Years,False,False,True,False,False,False,False,False,False,False
679,679,679,635027942448125000,Non-Delivery (corporate),Resignation,False,False,True,False,False,False,False,False,False,Agree,Agree,Strongly Agree,True,Female,56+,Temporary Part-time,1 to 2 Years,False,False,False,False,False,False,True,False,True,False
680,680,680,635030575197812000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,False,Disagree,Agree,Agree,False,Male,41–45,Permanent Full-time,5 to 6 Years,False,False,False,False,False,False,False,False,False,False
681,681,681,635031425678438000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,False,Agree,Agree,Agree,False,Female,26–30,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,True,False,False
682,682,682,635035655232813000,Non-Delivery (corporate),Resignation,True,False,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Female,26–30,Permanent Part-time,Under 1 Year,False,True,False,False,False,False,False,False,False,False
683,683,683,635037423338906000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,True,Strongly Agree,Strongly Agree,Strongly Agree,True,Female,41–45,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,True,True,True
684,684,684,635037453598125000,Non-Delivery (corporate),Resignation,True,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Agree,True,Male,41–45,Contract/casual,3 to 4 Years,False,True,False,False,False,False,False,False,True,False
685,685,685,635040151398125000,Non-Delivery (corporate),Resignation,False,False,False,False,True,True,False,False,False,Neutral,Agree,Neutral,False,Female,26–30,Temporary Full-time,1 to 2 Years,True,False,False,False,True,False,False,False,False,False
686,686,686,635042565856250000,Non-Delivery (corporate),Resignation,True,False,False,False,False,False,False,False,False,Strongly Disagree,Strongly Agree,Agree,False,Female,41–45,Temporary Full-time,5 to 6 Years,False,True,False,False,False,False,False,False,False,False
687,687,687,635042809083906000,Non-Delivery (corporate),Termination,False,False,False,False,False,False,False,False,False,Disagree,Strongly Agree,Agree,False,Female,36–40,Temporary Full-time,3 to 4 Years,False,False,False,False,False,False,False,False,False,False
688,688,688,635047878104375000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Female,46–50,Permanent Part-time,5 to 6 Years,False,False,False,False,False,False,False,False,False,False
689,689,689,635047983761250000,Delivery (teaching),Resignation,False,False,True,False,False,True,False,False,False,Agree,Disagree,Disagree,False,Male,41–45,Permanent Full-time,Under 1 Year,False,False,False,False,True,False,True,False,False,False
690,690,690,635049577295469000,Non-Delivery (corporate),Resignation,False,False,True,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,True,False,False,False
691,691,691,635049585605000000,Non-Delivery (corporate),Resignation,False,False,True,False,False,False,False,False,True,Strongly Agree,Agree,Strongly Agree,False,Female,56+,Permanent Part-time,3 to 4 Years,False,False,False,False,False,False,True,False,False,True
692,692,692,635059151164844000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,False,False,False,False,False,False,False,False
693,693,693,635059949710781000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,False,Neutral,Neutral,Neutral,False,Female,26–30,Temporary Full-time,1 to 2 Years,False,False,True,False,False,False,False,False,False,False
694,694,694,635065177031604000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,False,,,,False,,,,NaN,False,False,True,False,False,False,False,False,False,False
695,695,695,635065277683125000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,False,Strongly Agree,Strongly Agree,Strongly Agree,True,Female,56+,Temporary Part-time,Under 1 Year,False,False,False,False,False,False,False,False,True,False
696,696,696,635065973820625000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,False,Agree,Agree,Agree,False,Male,21–25,Temporary Full-time,5 to 6 Years,False,False,True,False,False,False,False,False,False,False
697,697,697,635066785175197000,Delivery (teaching),Resignation,True,False,False,False,False,False,False,False,False,Agree,Agree,Neutral,False,Male,51-55,Temporary Full-time,1 to 2 Years,False,True,False,False,False,False,False,False,False,False
698,698,698,635067716405666000,Non-Delivery (corporate),Resignation,True,False,False,False,False,False,False,False,False,,,,False,,,,NaN,False,True,False,False,False,False,False,False,False,False
699,699,699,635070442972541000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,True,False,Agree,Agree,Strongly Agree,True,Female,51-55,Permanent Full-time,5 to 6 Years,False,False,False,False,False,False,False,True,True,False
700,700,700,635071153170979000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,False,Strongly Agree,Strongly Disagree,Strongly Disagree,False,Female,41–45,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,False,False,False
701,701,701,635073030973791000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,True,Female,26–30,Contract/casual,3 to 4 Years,False,False,False,False,False,False,False,False,True,True
